Customer_ID,Customer_Name,Order_Date,Amount,Product_Service,Channel
C00194,휱ト0194,2025-08-05,"47,654",Pro Plan,Partner
C00130,휱ト0130,2025-07-30,"9,869",Training,Event
C00006,휱ト0006,2025-03-30,"22,268",Consulting,Online
C00083,휱ト0083,2025-10-28,"1,872",Implementation,Online
C00196,휱ト0196,2025-06-18,"39,334",Enterprise Plan,Direct
C00107,휱ト0107,2025-03-27,"31,005",Maintenance,Referral
C00155,휱ト0155,2025-12-16,"6,835",Implementation,Referral
C00189,휱ト0189,2025-02-15,"5,090",Basic Plan,Online
C00073,휱ト0073,2025-02-05,"1,566",Pro Plan,Partner
C00064,휱ト0064,2025-03-24,"19,712",Training,Marketplace
C00007,휱ト0007,2025-01-01,"46,888",Maintenance,Direct
C00121,휱ト0121,2025-03-09,"47,550",Enterprise Plan,Referral
C00037,휱ト0037,2025-08-31,"31,122",Training,Event
C00169,휱ト0169,2025-05-02,"24,599",Training,Event
C00088,휱ト0088,2025-01-29,"22,053",Pro Plan,Marketplace
C00003,휱ト0003,2025-03-28,"8,831",Add-on: Support,Direct
C00095,휱ト0095,2025-09-13,"6,305",Maintenance,Partner
C00060,휱ト0060,2025-11-20,"23,753",Training,Partner
C00141,휱ト0141,2025-11-29,"40,302",Enterprise Plan,Referral
C00137,휱ト0137,2025-01-09,"29,125",Enterprise Plan,Partner
C00027,휱ト0027,2025-10-07,"46,452",Enterprise Plan,Event
C00041,휱ト0041,2025-06-11,"42,324",Basic Plan,Online
C00066,휱ト0066,2025-06-22,"14,690",Add-on: Analytics,Referral
C00167,휱ト0167,2025-05-08,"36,945",Maintenance,Direct
C00046,휱ト0046,2025-04-08,"16,811",Maintenance,Marketplace
C00169,휱ト0169,2025-04-17,"26,291",Enterprise Plan,Online
C00096,휱ト0096,2025-11-14,"42,752",Add-on: Analytics,Online
C00049,휱ト0049,2025-08-03,"47,378",Consulting,Direct
C00103,휱ト0103,2025-08-15,"44,998",Add-on: Support,Referral
C00063,휱ト0063,2025-07-02,"31,646",Add-on: Analytics,Marketplace
C00006,휱ト0006,2025-02-20,"22,318",Training,Online
C00174,휱ト0174,2025-04-14,"31,767",Consulting,Referral
C00081,휱ト0081,2025-10-11,"2,335",Consulting,Partner
C00034,휱ト0034,2025-04-29,"12,048",Pro Plan,Marketplace
C00176,휱ト0176,2025-10-13,"42,175",Basic Plan,Referral
C00016,휱ト0016,2025-07-11,"13,634",Training,Online
C00055,휱ト0055,2025-11-06,"18,723",Maintenance,Direct
C00064,휱ト0064,2025-05-16,"5,426",Implementation,Direct
C00179,휱ト0179,2025-08-05,"45,131",Add-on: Support,Online
C00016,휱ト0016,2025-11-20,"45,079",Enterprise Plan,Event
C00093,휱ト0093,2025-05-20,"24,261",Implementation,Marketplace
C00126,휱ト0126,2025-08-16,"7,690",Pro Plan,Direct
C00161,휱ト0161,2025-04-29,"15,255",Training,Direct
C00086,휱ト0086,2025-12-08,"35,988",Consulting,Partner
C00027,휱ト0027,2025-05-31,"39,500",Enterprise Plan,Marketplace
C00188,휱ト0188,2025-05-12,"43,738",Maintenance,Partner
C00173,휱ト0173,2025-10-19,"3,140",Add-on: Support,Referral
C00060,휱ト0060,2025-11-14,"47,573",Enterprise Plan,Direct
C00107,휱ト0107,2025-11-05,"4,449",Maintenance,Online
C00044,휱ト0044,2025-03-16,"10,852",Consulting,Direct
C00047,휱ト0047,2025-11-22,"5,247",Implementation,Online
C00149,휱ト0149,2025-05-02,"5,644",Add-on: Support,Marketplace
C00133,휱ト0133,2025-02-17,"2,732",Consulting,Online
C00005,휱ト0005,2025-04-09,"21,399",Basic Plan,Partner
C00174,휱ト0174,2025-07-02,"46,664",Basic Plan,Partner
C00130,휱ト0130,2025-06-25,"34,282",Maintenance,Marketplace
C00107,휱ト0107,2025-07-12,"48,621",Enterprise Plan,Referral
C00154,휱ト0154,2025-09-05,"20,907",Pro Plan,Referral
C00101,휱ト0101,2025-08-28,"33,537",Maintenance,Online
C00169,휱ト0169,2025-07-17,"34,304",Enterprise Plan,Direct
C00010,휱ト0010,2025-01-10,"43,447",Implementation,Partner
C00039,휱ト0039,2025-02-26,"33,053",Maintenance,Event
C00014,휱ト0014,2025-04-25,"24,607",Basic Plan,Direct
C00123,휱ト0123,2025-04-20,"21,653",Add-on: Analytics,Event
C00101,휱ト0101,2025-12-31,"18,609",Add-on: Analytics,Partner
C00041,휱ト0041,2025-04-28,"25,596",Add-on: Analytics,Partner
C00039,휱ト0039,2025-04-30,"47,146",Consulting,Referral
C00190,휱ト0190,2025-06-06,"32,868",Implementation,Marketplace
C00099,휱ト0099,2025-04-02,"24,496",Maintenance,Referral
C00051,휱ト0051,2025-07-08,"19,054",Add-on: Support,Partner
C00053,휱ト0053,2025-01-29,"42,051",Pro Plan,Referral
C00122,휱ト0122,2025-12-13,"47,554",Add-on: Support,Event
C00083,휱ト0083,2025-10-01,"34,420",Basic Plan,Direct
C00018,휱ト0018,2025-12-26,"11,080",Add-on: Analytics,Online
C00136,휱ト0136,2025-10-09,"23,023",Consulting,Online
C00115,휱ト0115,2025-01-04,"48,263",Add-on: Analytics,Direct
C00016,휱ト0016,2025-11-17,"42,987",Maintenance,Online
C00076,휱ト0076,2025-09-19,"36,806",Pro Plan,Referral
C00017,휱ト0017,2025-04-29,"10,956",Maintenance,Direct
C00049,휱ト0049,2025-03-23,"13,705",Add-on: Analytics,Referral
C00140,휱ト0140,2025-08-12,"43,894",Add-on: Analytics,Partner
C00190,휱ト0190,2025-10-27,"7,140",Consulting,Partner
C00082,휱ト0082,2025-01-19,"17,197",Training,Referral
C00079,휱ト0079,2025-03-05,"26,061",Add-on: Support,Partner
C00199,휱ト0199,2025-09-15,"23,033",Enterprise Plan,Online
C00142,휱ト0142,2025-10-07,"46,642",Enterprise Plan,Referral
C00068,휱ト0068,2025-12-30,"43,608",Enterprise Plan,Partner
C00046,휱ト0046,2025-06-11,"8,033",Add-on: Analytics,Direct
C00003,휱ト0003,2025-08-09,"31,157",Basic Plan,Online
C00042,휱ト0042,2025-12-27,"23,651",Training,Event
C00131,휱ト0131,2025-07-09,"31,369",Enterprise Plan,Online
C00078,휱ト0078,2025-11-17,"31,906",Add-on: Analytics,Partner
C00158,휱ト0158,2025-08-08,"43,818",Pro Plan,Marketplace
C00181,휱ト0181,2025-11-01,"7,630",Implementation,Marketplace
C00020,휱ト0020,2025-10-11,"22,988",Implementation,Referral
C00123,휱ト0123,2025-09-20,"30,731",Maintenance,Marketplace
C00122,휱ト0122,2025-09-02,"7,695",Pro Plan,Direct
C00200,휱ト0200,2025-08-21,"21,323",Maintenance,Marketplace
C00132,휱ト0132,2025-04-10,"39,877",Enterprise Plan,Online
C00147,휱ト0147,2025-06-20,"4,974",Add-on: Support,Event
C00133,휱ト0133,2025-02-16,"38,046",Training,Marketplace
C00143,휱ト0143,2025-03-28,"44,190",Implementation,Referral
C00080,휱ト0080,2025-01-26,"28,984",Consulting,Online
C00148,휱ト0148,2025-05-08,"33,291",Implementation,Direct
C00080,휱ト0080,2025-03-04,"8,620",Add-on: Analytics,Event
C00092,휱ト0092,2025-08-28,"8,103",Consulting,Online
C00129,휱ト0129,2025-07-20,"30,087",Maintenance,Partner
C00044,휱ト0044,2025-05-30,"3,096",Basic Plan,Partner
C00081,휱ト0081,2025-05-12,"20,900",Enterprise Plan,Event
C00175,휱ト0175,2025-02-17,"42,099",Consulting,Marketplace
C00027,휱ト0027,2025-03-05,"10,927",Consulting,Direct
C00019,휱ト0019,2025-11-06,"8,211",Consulting,Online
C00117,휱ト0117,2025-10-22,"3,360",Add-on: Analytics,Online
C00099,휱ト0099,2025-04-21,"40,138",Basic Plan,Direct
C00152,휱ト0152,2025-02-08,"15,662",Add-on: Support,Event
C00048,휱ト0048,2025-10-26,"26,985",Implementation,Event
C00191,휱ト0191,2025-08-07,"30,871",Maintenance,Direct
C00068,휱ト0068,2025-01-02,"35,433",Add-on: Analytics,Direct
C00146,휱ト0146,2025-07-18,"48,340",Enterprise Plan,Online
C00091,휱ト0091,2025-01-13,"22,435",Add-on: Support,Event
C00190,휱ト0190,2025-12-16,"2,735",Training,Event
C00029,휱ト0029,2025-02-10,"7,649",Training,Marketplace
C00160,휱ト0160,2025-03-21,"31,217",Add-on: Analytics,Event
C00080,휱ト0080,2025-06-14,"13,630",Pro Plan,Referral
C00093,휱ト0093,2025-02-20,"40,659",Pro Plan,Referral
C00175,휱ト0175,2025-09-01,"18,658",Enterprise Plan,Referral
C00108,휱ト0108,2025-04-12,"31,471",Implementation,Direct
C00152,휱ト0152,2025-08-17,"11,956",Training,Event
C00017,휱ト0017,2025-04-05,"3,772",Add-on: Support,Online
C00001,휱ト0001,2025-11-30,"17,093",Enterprise Plan,Marketplace
C00199,휱ト0199,2025-08-25,"6,653",Add-on: Support,Marketplace
C00141,휱ト0141,2025-07-16,"40,320",Implementation,Partner
C00151,휱ト0151,2025-02-25,"35,009",Basic Plan,Partner
C00001,휱ト0001,2025-01-29,"40,135",Implementation,Online
C00012,휱ト0012,2025-12-07,"28,704",Add-on: Analytics,Marketplace
C00031,휱ト0031,2025-09-29,"28,242",Pro Plan,Online
C00118,휱ト0118,2025-03-08,"12,097",Enterprise Plan,Online
C00039,휱ト0039,2025-03-18,"10,195",Pro Plan,Online
C00062,휱ト0062,2025-05-07,"12,121",Add-on: Support,Marketplace
C00062,휱ト0062,2025-04-27,"33,219",Implementation,Referral
C00006,휱ト0006,2025-10-14,"12,794",Pro Plan,Online
C00048,휱ト0048,2025-01-30,"30,621",Add-on: Analytics,Marketplace
C00054,휱ト0054,2025-06-23,"10,300",Enterprise Plan,Referral
C00097,휱ト0097,2025-03-20,"48,877",Training,Referral
C00153,휱ト0153,2025-01-13,"49,305",Implementation,Event
C00036,휱ト0036,2025-02-23,"23,539",Maintenance,Event
C00114,휱ト0114,2025-03-15,"20,820",Implementation,Online
C00106,휱ト0106,2025-11-05,"47,902",Maintenance,Marketplace
C00141,휱ト0141,2025-07-11,"33,012",Basic Plan,Marketplace
C00044,휱ト0044,2025-10-05,"32,104",Implementation,Online
C00057,휱ト0057,2025-01-20,"12,832",Consulting,Marketplace
C00199,휱ト0199,2025-11-25,"19,624",Maintenance,Online
C00081,휱ト0081,2025-06-23,"42,752",Implementation,Direct
C00060,휱ト0060,2025-01-25,"28,530",Basic Plan,Referral
C00132,휱ト0132,2025-09-13,"24,665",Consulting,Direct
C00155,휱ト0155,2025-03-05,"30,640",Basic Plan,Direct
C00165,휱ト0165,2025-11-16,"43,803",Pro Plan,Event
C00162,휱ト0162,2025-04-01,"25,244",Training,Event
C00131,휱ト0131,2025-12-21,"7,619",Training,Marketplace
C00100,휱ト0100,2025-05-09,"8,007",Add-on: Analytics,Event
C00077,휱ト0077,2025-10-14,"13,750",Add-on: Support,Online
C00067,휱ト0067,2025-02-06,638,Maintenance,Direct
C00141,휱ト0141,2025-07-06,"37,510",Training,Direct
C00105,휱ト0105,2025-09-16,"20,275",Add-on: Support,Online
C00005,휱ト0005,2025-04-24,"2,042",Training,Event
C00033,휱ト0033,2025-05-12,"42,584",Consulting,Event
C00053,휱ト0053,2025-05-13,"43,311",Add-on: Analytics,Referral
C00087,휱ト0087,2025-06-02,"20,537",Maintenance,Referral
C00030,휱ト0030,2025-02-15,"38,487",Implementation,Direct
C00159,휱ト0159,2025-06-07,"34,936",Pro Plan,Referral
C00075,휱ト0075,2025-11-17,"37,797",Training,Online
C00184,휱ト0184,2025-05-01,"49,903",Enterprise Plan,Referral
C00063,휱ト0063,2025-08-29,"41,070",Enterprise Plan,Event
C00181,휱ト0181,2025-06-12,"3,534",Implementation,Referral
C00167,휱ト0167,2025-11-28,"48,646",Pro Plan,Direct
C00114,휱ト0114,2025-01-02,"35,127",Enterprise Plan,Partner
C00116,휱ト0116,2025-09-12,"28,571",Add-on: Support,Event
C00026,휱ト0026,2025-07-02,"47,681",Enterprise Plan,Direct
C00013,휱ト0013,2025-04-13,"47,630",Maintenance,Partner
C00184,휱ト0184,2025-08-20,"15,680",Add-on: Support,Marketplace
C00096,휱ト0096,2025-08-30,"38,834",Consulting,Partner
C00053,휱ト0053,2025-07-22,"18,295",Enterprise Plan,Event
C00136,휱ト0136,2025-11-03,"40,979",Enterprise Plan,Referral
C00102,휱ト0102,2025-07-04,"27,353",Add-on: Analytics,Partner
C00095,휱ト0095,2025-10-13,"46,605",Training,Partner
C00101,휱ト0101,2025-12-01,"8,941",Maintenance,Event
C00127,휱ト0127,2025-12-14,"42,721",Add-on: Analytics,Event
C00074,휱ト0074,2025-03-23,"40,099",Add-on: Support,Event
C00068,휱ト0068,2025-03-15,"7,480",Maintenance,Marketplace
C00110,휱ト0110,2025-05-21,"9,953",Pro Plan,Event
C00011,휱ト0011,2025-08-11,"7,147",Implementation,Event
C00193,휱ト0193,2025-06-03,"27,256",Add-on: Analytics,Partner
C00123,휱ト0123,2025-04-08,"10,254",Consulting,Direct
C00104,휱ト0104,2025-10-07,"15,872",Maintenance,Online
C00018,휱ト0018,2025-08-15,"45,742",Consulting,Direct
C00018,휱ト0018,2025-11-04,"20,161",Add-on: Support,Referral
C00090,휱ト0090,2025-03-31,"5,354",Implementation,Direct
C00017,휱ト0017,2025-02-06,"34,442",Add-on: Support,Direct
C00069,휱ト0069,2025-07-26,"47,688",Basic Plan,Online
C00181,휱ト0181,2025-09-13,"40,805",Maintenance,Online
C00078,휱ト0078,2025-11-26,"37,305",Training,Marketplace
C00111,휱ト0111,2025-12-26,"49,165",Add-on: Support,Marketplace
C00026,휱ト0026,2025-10-21,"38,461",Enterprise Plan,Referral
C00177,휱ト0177,2025-02-11,"20,136",Basic Plan,Event
C00100,휱ト0100,2025-10-11,"7,042",Add-on: Support,Marketplace
C00039,휱ト0039,2025-07-20,"16,146",Add-on: Support,Partner
C00094,휱ト0094,2025-07-06,579,Basic Plan,Marketplace
C00056,휱ト0056,2025-11-06,"11,885",Implementation,Direct
C00191,휱ト0191,2025-05-29,"24,732",Maintenance,Online
C00007,휱ト0007,2025-04-17,"22,747",Implementation,Event
C00009,휱ト0009,2025-09-04,"31,650",Add-on: Support,Online
C00008,휱ト0008,2025-12-24,"45,598",Enterprise Plan,Referral
C00010,휱ト0010,2025-10-12,"21,903",Maintenance,Direct
C00070,휱ト0070,2025-11-24,"27,333",Pro Plan,Online
C00135,휱ト0135,2025-04-28,"30,683",Consulting,Referral
C00164,휱ト0164,2025-01-20,"31,030",Basic Plan,Event
C00158,휱ト0158,2025-10-03,"16,928",Consulting,Referral
C00164,휱ト0164,2025-03-05,"28,031",Add-on: Support,Partner
C00032,휱ト0032,2025-07-27,"44,617",Training,Direct
C00086,휱ト0086,2025-12-02,"28,018",Enterprise Plan,Marketplace
C00007,휱ト0007,2025-03-16,"49,500",Add-on: Support,Direct
C00144,휱ト0144,2025-02-17,"13,971",Training,Marketplace
C00104,휱ト0104,2025-08-30,"30,957",Consulting,Direct
C00119,휱ト0119,2025-05-29,"24,097",Basic Plan,Event
C00125,휱ト0125,2025-04-08,"32,258",Add-on: Support,Marketplace
C00086,휱ト0086,2025-10-04,"2,823",Pro Plan,Online
C00025,휱ト0025,2025-07-23,"7,560",Training,Referral
C00161,휱ト0161,2025-01-26,"48,680",Implementation,Marketplace
C00163,휱ト0163,2025-07-12,"15,615",Add-on: Analytics,Referral
C00179,휱ト0179,2025-07-14,"24,644",Training,Partner
C00059,휱ト0059,2025-04-28,"15,698",Maintenance,Partner
C00128,휱ト0128,2025-04-14,"27,200",Implementation,Event
C00011,휱ト0011,2025-02-13,"42,860",Training,Marketplace
C00104,휱ト0104,2025-12-06,"23,302",Training,Event
C00091,휱ト0091,2025-06-06,"9,780",Enterprise Plan,Direct
C00128,휱ト0128,2025-09-20,"42,113",Implementation,Direct
C00161,휱ト0161,2025-07-19,"30,720",Training,Online
C00118,휱ト0118,2025-09-23,"10,990",Training,Direct
C00042,휱ト0042,2025-02-28,"24,131",Maintenance,Online
C00137,휱ト0137,2025-07-07,"33,029",Implementation,Event
C00061,휱ト0061,2025-11-10,"44,645",Add-on: Analytics,Marketplace
C00079,휱ト0079,2025-07-13,"4,891",Add-on: Analytics,Marketplace
C00101,휱ト0101,2025-03-02,"6,167",Basic Plan,Online
C00011,휱ト0011,2025-12-04,"5,276",Add-on: Analytics,Partner
C00041,휱ト0041,2025-09-06,"19,375",Basic Plan,Event
C00012,휱ト0012,2025-10-17,"7,660",Training,Marketplace
C00199,휱ト0199,2025-07-17,"46,255",Add-on: Analytics,Partner
C00195,휱ト0195,2025-03-28,"39,706",Implementation,Partner
C00087,휱ト0087,2025-12-09,"16,057",Consulting,Event
C00140,휱ト0140,2025-11-03,"45,638",Enterprise Plan,Direct
C00095,휱ト0095,2025-11-15,"9,467",Maintenance,Direct
C00109,휱ト0109,2025-10-02,"27,779",Basic Plan,Partner
C00172,휱ト0172,2025-11-15,"34,741",Implementation,Marketplace
C00128,휱ト0128,2025-12-10,"9,917",Pro Plan,Marketplace
C00142,휱ト0142,2025-03-02,"43,393",Implementation,Direct
C00076,휱ト0076,2025-10-05,"6,183",Maintenance,Marketplace
C00120,휱ト0120,2025-05-04,"47,721",Training,Marketplace
C00138,휱ト0138,2025-07-23,"36,492",Add-on: Support,Partner
C00028,휱ト0028,2025-08-05,"6,512",Maintenance,Online
C00129,휱ト0129,2025-03-04,"26,971",Pro Plan,Event
C00189,휱ト0189,2025-12-28,"36,802",Maintenance,Referral
C00039,휱ト0039,2025-09-14,"29,703",Enterprise Plan,Direct
C00073,휱ト0073,2025-10-18,"31,202",Consulting,Online
C00100,휱ト0100,2025-07-27,"18,629",Implementation,Direct
C00081,휱ト0081,2025-01-07,"47,123",Enterprise Plan,Partner
C00002,휱ト0002,2025-04-03,"28,435",Consulting,Event
C00160,휱ト0160,2025-04-26,"19,863",Enterprise Plan,Marketplace
C00058,휱ト0058,2025-05-23,"32,893",Maintenance,Partner
C00138,휱ト0138,2025-10-11,"8,153",Add-on: Support,Partner
C00007,휱ト0007,2025-12-12,"16,837",Basic Plan,Partner
C00175,휱ト0175,2025-04-06,"19,463",Pro Plan,Event
C00031,휱ト0031,2025-11-26,"29,902",Add-on: Support,Event
C00056,휱ト0056,2025-05-18,"40,376",Enterprise Plan,Direct
C00168,휱ト0168,2025-02-26,"15,498",Basic Plan,Referral
C00197,휱ト0197,2025-04-28,"28,879",Consulting,Event
C00062,휱ト0062,2025-01-04,"6,336",Maintenance,Online
C00083,휱ト0083,2025-02-12,"23,806",Add-on: Support,Marketplace
C00191,휱ト0191,2025-10-28,"15,172",Consulting,Partner
C00040,휱ト0040,2025-07-09,"32,084",Maintenance,Online
C00036,휱ト0036,2025-06-21,"37,854",Add-on: Analytics,Referral
C00012,휱ト0012,2025-10-19,"24,943",Basic Plan,Marketplace
C00058,휱ト0058,2025-01-01,"43,709",Pro Plan,Event
C00106,휱ト0106,2025-06-25,"14,134",Add-on: Support,Online
C00192,휱ト0192,2025-06-13,"44,789",Implementation,Event
C00003,휱ト0003,2025-02-14,"31,878",Add-on: Support,Referral
C00086,휱ト0086,2025-12-23,"48,394",Consulting,Referral
C00185,휱ト0185,2025-01-16,"43,615",Maintenance,Direct
C00197,휱ト0197,2025-07-11,"48,568",Consulting,Event
C00020,휱ト0020,2025-11-24,"39,273",Consulting,Partner
C00100,휱ト0100,2025-01-01,"11,933",Basic Plan,Event
C00049,휱ト0049,2025-08-25,"36,234",Add-on: Analytics,Referral
C00026,휱ト0026,2025-10-10,"43,804",Enterprise Plan,Online
C00032,휱ト0032,2025-05-13,"17,417",Add-on: Analytics,Partner
C00129,휱ト0129,2025-01-27,"40,987",Maintenance,Online
C00013,휱ト0013,2025-07-15,"12,275",Enterprise Plan,Partner
C00193,휱ト0193,2025-11-24,"38,572",Training,Marketplace
C00064,휱ト0064,2025-11-13,"9,529",Add-on: Analytics,Event
C00067,휱ト0067,2025-05-17,"48,861",Training,Marketplace
C00177,휱ト0177,2025-11-15,"11,243",Basic Plan,Event
C00020,휱ト0020,2025-03-02,"25,367",Basic Plan,Marketplace
C00015,휱ト0015,2025-05-13,"43,682",Basic Plan,Event
C00075,휱ト0075,2025-08-03,"41,435",Enterprise Plan,Marketplace
C00026,휱ト0026,2025-08-19,"1,003",Consulting,Referral
C00015,휱ト0015,2025-12-16,"28,412",Implementation,Direct
C00100,휱ト0100,2025-11-09,"17,532",Implementation,Event
C00028,휱ト0028,2025-02-12,"2,317",Maintenance,Partner
C00143,휱ト0143,2025-04-02,"6,589",Pro Plan,Direct
C00006,휱ト0006,2025-06-04,"1,759",Training,Marketplace
C00091,휱ト0091,2025-09-25,"36,020",Consulting,Direct
C00065,휱ト0065,2025-05-23,"46,061",Maintenance,Online
C00037,휱ト0037,2025-01-17,"9,409",Pro Plan,Event
C00073,휱ト0073,2025-03-07,"2,514",Pro Plan,Direct
C00164,휱ト0164,2025-10-25,"41,744",Add-on: Analytics,Marketplace
C00154,휱ト0154,2025-08-10,"24,149",Basic Plan,Marketplace
C00026,휱ト0026,2025-06-19,"41,753",Pro Plan,Partner
C00142,휱ト0142,2025-08-03,"15,609",Consulting,Direct
C00075,휱ト0075,2025-06-10,"18,879",Consulting,Online
C00007,휱ト0007,2025-10-16,"48,176",Implementation,Direct
C00016,휱ト0016,2025-05-12,"11,139",Enterprise Plan,Event
C00099,휱ト0099,2025-01-13,"2,213",Basic Plan,Partner
C00156,휱ト0156,2025-02-05,"2,199",Basic Plan,Event
C00166,휱ト0166,2025-01-31,"16,064",Pro Plan,Marketplace
C00088,휱ト0088,2025-05-28,"6,199",Basic Plan,Online
C00150,휱ト0150,2025-02-18,"38,254",Basic Plan,Direct
C00007,휱ト0007,2025-04-25,"13,350",Pro Plan,Online
C00055,휱ト0055,2025-07-19,"18,184",Basic Plan,Marketplace
C00190,휱ト0190,2025-05-13,"21,171",Maintenance,Referral
C00056,휱ト0056,2025-12-09,"41,240",Consulting,Partner
C00071,휱ト0071,2025-06-08,"27,104",Training,Referral
C00082,휱ト0082,2025-05-01,"49,682",Add-on: Analytics,Referral
C00056,휱ト0056,2025-06-03,"43,961",Add-on: Analytics,Direct
C00036,휱ト0036,2025-06-15,"8,102",Add-on: Support,Marketplace
C00067,휱ト0067,2025-06-29,"8,639",Implementation,Partner
C00029,휱ト0029,2025-12-05,"43,733",Add-on: Support,Direct
C00074,휱ト0074,2025-08-28,684,Basic Plan,Event
C00081,휱ト0081,2025-03-02,"6,248",Add-on: Analytics,Marketplace
C00032,휱ト0032,2025-11-13,"12,847",Training,Referral
C00073,휱ト0073,2025-06-15,"26,472",Basic Plan,Marketplace
C00025,휱ト0025,2025-07-01,"10,710",Enterprise Plan,Online
C00049,휱ト0049,2025-03-04,"2,620",Training,Online
C00111,휱ト0111,2025-03-07,"18,299",Basic Plan,Partner
C00013,휱ト0013,2025-06-19,"16,115",Maintenance,Direct
C00134,휱ト0134,2025-10-06,"30,686",Add-on: Support,Direct
C00102,휱ト0102,2025-01-06,"38,514",Maintenance,Online
C00052,휱ト0052,2025-12-28,"5,103",Implementation,Marketplace
C00184,휱ト0184,2025-06-05,"35,535",Basic Plan,Referral
C00094,휱ト0094,2025-01-31,"11,292",Maintenance,Event
C00140,휱ト0140,2025-09-08,"35,967",Add-on: Analytics,Partner
C00180,휱ト0180,2025-02-14,"23,920",Add-on: Analytics,Partner
C00032,휱ト0032,2025-06-14,"37,514",Training,Marketplace
